,Number,First Letter,Estimated_Price,CarPlate,Price,Company,Number of digits,Front Characters,Suffix characters,Total number of characters,Same digit througout,Sub repeated digits,Auspicious,suffix_number,first_letter,Antique,Price Range,Natural_break,number_group
986,138,G,6888.0,GM138K,6888,Carplate,3,GM,K,6,0,0,Yes,12,6,0,6,2,2
987,138,S,6095.2,SLA138P,6888,Carplate,3,SLA,P,7,0,0,Yes,9,18,0,6,2,2
988,138,S,6095.2,SLA138P,6888,CarPlateMart,3,SLA,P,7,0,0,Yes,9,18,0,6,2,2
989,138,S,6095.2,SKD138K,5800,Carplate,3,SKD,K,7,0,0,Yes,12,18,0,5,2,2
990,138,S,6095.2,SKD138K,5800,CarPlateMart,3,SKD,K,7,0,0,Yes,12,18,0,5,2,2
991,138,S,6095.2,SMN138J,5100,SGCarMart,3,SMN,J,7,0,0,Yes,13,18,0,5,2,2
992,139,S,8900.0,SKP139U,8900,Carplate,3,SKP,U,7,0,0,No,5,18,0,8,3,2
993,140,S,14000.0,SJP140B,14000,Carplate,3,SJP,B,7,0,0,No,19,18,0,11,4,2
994,142,E,19444.0,EJ142L,20888,Carplate,3,EJ,L,6,0,0,No,11,4,1,15,5,2
995,142,E,19444.0,EJ142L,18000,CarPlateMart,3,EJ,L,6,0,0,No,11,4,1,13,5,2
996,142,S,2000.0,SFX142B,2000,Carplate,3,SFX,B,7,0,0,No,19,18,0,1,1,2
997,144,S,4888.0,SNB144S,4888,Carplate,3,SNB,S,7,0,1,No,7,18,0,4,2,3
998,146,S,5555.0,SML146X,5555,Carplate,3,SML,X,7,0,0,No,4,18,0,5,2,3
999,148,S,4800.0,SJC148Z,4800,Carplate,3,SJC,Z,7,0,0,Yes,2,18,0,4,2,3
1000,150,S,42250.0,SX150Z,80000,Carplate,3,SX,Z,6,0,0,No,2,18,0,20,12,3
1001,150,S,42250.0,SMA150R,4500,CarPlateMart,3,SMA,R,7,0,0,No,8,18,0,4,2,3
1002,151,S,3694.0,SNE151E,3500,CarPlateMart,3,SNE,E,7,0,0,No,16,18,0,3,1,3
1003,151,S,3694.0,SDB151P,3888,Carplate,3,SDB,P,7,0,0,No,9,18,0,3,1,3
1004,155,S,5000.0,SGJ155B,5000,Carplate,3,SGJ,B,7,0,1,No,19,18,0,4,2,3
1005,155,S,5000.0,SMK155A,5000,Carplate,3,SMK,A,7,0,1,No,1,18,0,4,2,3
1006,155,S,5000.0,SGJ155B,5000,CarPlateMart,3,SGJ,B,7,0,1,No,19,18,0,4,2,3
1007,157,S,3888.0,SKZ157P,3888,CarPlateMart,3,SKZ,P,7,0,0,No,9,18,0,3,1,3
1008,160,F,13500.0,F160P,13500,Carplate,3,F,P,5,0,0,No,9,5,0,11,4,3
1009,160,S,6888.0,SBT160S,6888,CarPlateMart,3,SBT,S,7,0,0,No,7,18,0,6,2,3
1010,161,S,1888.0,SGW161P,1888,SGCarMart,3,SGW,P,7,0,0,No,9,18,0,1,1,3
1011,163,S,3858.6666666666665,SME163H,3888,Carplate,3,SME,H,7,0,0,No,14,18,0,3,1,3
1012,163,S,3858.6666666666665,SGD163J,3888,Carplate,3,SGD,J,7,0,0,No,13,18,0,3,1,3
1013,163,S,3858.6666666666665,SMS163J,3800,CarPlateMart,3,SMS,J,7,0,0,No,13,18,0,3,1,3
1014,164,S,7888.0,SKP164X,7888,CarPlateMart,3,SKP,X,7,0,0,No,4,18,0,7,3,3
1015,168,S,13610.666666666666,SGR168Y,20000,Carplate,3,SGR,Y,7,0,0,Yes,3,18,0,14,5,3
1016,168,S,13610.666666666666,SCK168G,16888,Carplate,3,SCK,G,7,0,0,Yes,15,18,0,13,5,3
1017,168,S,13610.666666666666,SLF168B,16888,SGCarMart,3,SLF,B,7,0,0,Yes,19,18,0,13,5,3
1018,168,S,13610.666666666666,SCK168G,12000,CarPlateMart,3,SCK,G,7,0,0,Yes,15,18,0,10,4,3
1019,168,S,13610.666666666666,SMC168E,9888,Carplate,3,SMC,E,7,0,0,Yes,16,18,0,9,3,3
1020,168,S,13610.666666666666,SNF168C,6000,Carplate,3,SNF,C,7,0,0,Yes,18,18,0,5,2,3
1021,169,S,6129.333333333333,SDP169R,8888,Carplate,3,SDP,R,7,0,0,No,8,18,0,8,3,3
1022,169,S,6129.333333333333,SFN169C,5000,Carplate,3,SFN,C,7,0,0,No,18,18,0,4,2,3
1023,169,S,6129.333333333333,SDP169R,4500,CarPlateMart,3,SDP,R,7,0,0,No,8,18,0,4,2,3
1024,171,S,5000.0,SKN171K,5000,CarPlateMart,3,SKN,K,7,0,0,No,12,18,0,4,2,3
1025,178,S,10629.333333333334,SFL178L,17800,Carplate,3,SFL,L,7,0,0,Yes,11,18,0,13,5,3
1026,178,S,10629.333333333334,SGQ178Z,11800,Carplate,3,SGQ,Z,7,0,0,Yes,2,18,0,10,4,3
1027,178,S,10629.333333333334,SMP178H,2288,CarPlateMart,3,SMP,H,7,0,0,Yes,14,18,0,2,1,3
1028,179,S,6888.0,SLX179A,6888,Carplate,3,SLX,A,7,0,0,No,1,18,0,6,2,3
1029,180,S,9055.4,SJA180P,20000,Carplate,3,SJA,P,7,0,0,Yes,9,18,0,14,5,3
1030,180,S,9055.4,SGE180D,8888,CarPlateMart,3,SGE,D,7,0,0,Yes,17,18,0,8,3,3
1031,180,S,9055.4,SKU180Y,6800,Carplate,3,SKU,Y,7,0,0,Yes,3,18,0,6,2,3
1032,180,S,9055.4,SCJ180A,6789,SGCarMart,3,SCJ,A,7,0,0,Yes,1,18,0,6,2,3
1033,180,S,9055.4,SKP180Z,2800,CarPlateMart,3,SKP,Z,7,0,0,Yes,2,18,0,2,1,3
1034,181,E,131800.0,E181J,131800,CarPlateMart,3,E,J,5,0,0,Yes,13,4,1,23,15,3
1035,181,S,4444.0,SFA181J,5000,Carplate,3,SFA,J,7,0,0,Yes,13,18,0,4,2,3
1036,181,S,4444.0,SMV181R,3888,Carplate,3,SMV,R,7,0,0,Yes,8,18,0,3,1,3
1037,183,S,1509.0,SLN183P,1830,SGCarMart,3,SLN,P,7,0,0,Yes,9,18,0,1,1,3
1038,183,S,1509.0,SGW183B,1188,SGCarMart,3,SGW,B,7,0,0,Yes,19,18,0,1,1,3
1039,186,S,4296.0,SJZ186S,4500,CarPlateMart,3,SJZ,S,7,0,0,Yes,7,18,0,4,2,3
1040,186,S,4296.0,SLF186Z,4500,CarPlateMart,3,SLF,Z,7,0,0,Yes,2,18,0,4,2,3
1041,186,S,4296.0,SMG186G,3888,Carplate,3,SMG,G,7,0,0,Yes,15,18,0,3,1,3
1042,188,E,50000.0,ED188L,50000,CarPlateMart,3,ED,L,6,0,1,Yes,11,4,1,17,9,3
1043,188,S,8088.0,SGY188C,8888,Carplate,3,SGY,C,7,0,1,Yes,18,18,0,8,3,3
1044,188,S,8088.0,SBW188Y,8888,CarPlateMart,3,SBW,Y,7,0,1,Yes,3,18,0,8,3,3
1045,188,S,8088.0,SNF188U,7888,CarPlateMart,3,SNF,U,7,0,1,Yes,5,18,0,7,3,3
1046,188,S,8088.0,SFN188U,7888,CarPlateMart,3,SFN,U,7,0,1,Yes,5,18,0,7,3,3
1047,188,S,8088.0,SGB188Z,6888,CarPlateMart,3,SGB,Z,7,0,1,Yes,2,18,0,6,2,3
1048,189,S,6888.0,SLM189D,6888,Carplate,3,SLM,D,7,0,0,Yes,17,18,0,6,2,3
1049,190,S,10000.0,SGA190X,10000,Carplate,3,SGA,X,7,0,0,No,4,18,0,9,3,3
1050,191,S,3858.6666666666665,SGP191P,6000,CarPlateMart,3,SGP,P,7,0,0,No,9,18,0,5,2,3
1051,191,S,3858.6666666666665,SLL191B,3288,Carplate,3,SLL,B,7,0,0,No,19,18,0,3,1,3
1052,191,S,3858.6666666666665,SKF191U,2288,Carplate,3,SKF,U,7,0,0,No,5,18,0,2,1,3
1053,192,S,2000.0,SME192Z,2000,Carplate,3,SME,Z,7,0,0,No,2,18,0,1,1,3
1054,194,S,2999.0,SMC194D,2999,Carplate,3,SMC,D,7,0,0,No,17,18,0,2,1,3
1055,196,S,3888.0,SND196G,3888,Carplate,3,SND,G,7,0,0,No,15,18,0,3,1,3
1056,198,S,3888.0,SGM198L,3888,Carplate,3,SGM,L,7,0,0,Yes,11,18,0,3,1,3
1057,200,S,5127.333333333333,SCQ200P,12000,CarPlateMart,3,SCQ,P,7,0,1,No,9,18,0,10,4,3
1058,200,S,5127.333333333333,SMV200U,6100,SGCarMart,3,SMV,U,7,0,1,No,5,18,0,6,2,3
1059,200,S,5127.333333333333,SLM200D,5000,Carplate,3,SLM,D,7,0,1,No,17,18,0,4,2,3
1060,200,S,5127.333333333333,SMW200P,2988,SGCarMart,3,SMW,P,7,0,1,No,9,18,0,2,1,3
1061,200,S,5127.333333333333,SLD200B,2388,Carplate,3,SLD,B,7,0,1,No,19,18,0,2,1,3
1062,200,S,5127.333333333333,SLD200B,2288,CarPlateMart,3,SLD,B,7,0,1,No,19,18,0,2,1,3
1063,201,F,1400.0,FT201K,1400,Carplate,3,FT,K,6,0,0,No,12,5,0,1,1,3
1064,202,E,28000.0,EG202M,28000,SGCarMart,3,EG,M,6,0,0,No,10,4,1,15,7,3
1065,202,F,2000.0,FU202C,2000,Carplate,3,FU,C,6,0,0,No,18,5,0,1,1,3
1066,203,E,16888.0,EU203L,16888,SGCarMart,3,EU,L,6,0,0,No,11,4,1,13,5,3
1067,203,S,2288.0,SFB203A,2288,Carplate,3,SFB,A,7,0,0,No,1,18,0,2,1,3
1068,205,S,3388.0,SGG205G,3388,Carplate,3,SGG,G,7,0,0,No,15,18,0,3,1,3
1069,207,S,3094.0,SDY207S,3888,Carplate,3,SDY,S,7,0,0,No,7,18,0,3,1,3
1070,207,S,3094.0,SMZ207E,2300,CarPlateMart,3,SMZ,E,7,0,0,No,16,18,0,2,1,3
1071,208,S,3888.0,SLV208K,3888,Carplate,3,SLV,K,7,0,0,Yes,12,18,0,3,1,3
1072,210,E,88000.0,E210J,88000,Carplate,3,E,J,5,0,0,No,13,4,1,21,13,3
1073,211,S,3000.0,SLH211Z,3000,Carplate,3,SLH,Z,7,0,1,No,2,18,0,2,1,3
1074,212,S,2138.0,SFP212A,2888,Carplate,3,SFP,A,7,0,0,No,1,18,0,2,1,3
1075,212,S,2138.0,SJE212K,1388,SGCarMart,3,SJE,K,7,0,0,No,12,18,0,1,1,3
1076,214,S,9999.0,SMN214Y,9999,Carplate,3,SMN,Y,7,0,0,No,3,18,0,9,3,3
1077,218,S,5000.0,SBT218K,5000,Carplate,3,SBT,K,7,0,0,Yes,12,18,0,4,2,3
1078,218,S,5000.0,SBT218K,5000,CarPlateMart,3,SBT,K,7,0,0,Yes,12,18,0,4,2,3
1079,219,S,3888.0,SMW219L,3888,Carplate,3,SMW,L,7,0,0,No,11,18,0,3,1,3
1080,220,S,5500.0,SLU220D,5500,CarPlateMart,3,SLU,D,7,0,1,No,17,18,0,5,2,3
1081,221,S,2500.0,SMA221U,2500,CarPlateMart,3,SMA,U,7,0,1,No,5,18,0,2,1,3
1082,222,G,180000.0,GG222G,180000,Carplate,3,GG,G,6,1,1,No,15,6,0,23,18,3
1083,222,S,39445.0,SS222B,300000,Carplate,3,SS,B,6,1,1,No,19,18,0,24,21,3
1084,222,S,39445.0,SBM222J,40000,Carplate,3,SBM,J,7,1,1,No,13,18,0,16,8,3
1085,222,S,39445.0,SBD222G,30000,Carplate,3,SBD,G,7,1,1,No,15,18,0,15,7,3
1086,222,S,39445.0,SGW222Y,16888,Carplate,3,SGW,Y,7,1,1,No,3,18,0,13,5,3
1087,222,S,39445.0,SMU222L,12888,Carplate,3,SMU,L,7,1,1,No,11,18,0,11,4,3
1088,222,S,39445.0,SKE222U,12888,Carplate,3,SKE,U,7,1,1,No,5,18,0,11,4,3
1089,222,S,39445.0,SGN222U,11888,SGCarMart,3,SGN,U,7,1,1,No,5,18,0,10,4,3
1090,222,S,39445.0,SLZ222Y,10888,Carplate,3,SLZ,Y,7,1,1,No,3,18,0,10,3,3
1091,222,S,39445.0,SJH222R,10000,Carplate,3,SJH,R,7,1,1,No,8,18,0,9,3,3
1092,222,S,39445.0,SMW222B,9800,CarPlateMart,3,SMW,B,7,1,1,No,19,18,0,9,3,3
1093,222,S,39445.0,SLD222M,9800,CarPlateMart,3,SLD,M,7,1,1,No,10,18,0,9,3,3
1094,222,S,39445.0,SGC222C,8300,CarPlateMart,3,SGC,C,7,1,1,No,18,18,0,8,3,3
1095,223,S,15944.0,SBC223J,28000,Carplate,3,SBC,J,7,0,1,No,13,18,0,15,7,3
1096,223,S,15944.0,SDY223U,3888,Carplate,3,SDY,U,7,0,1,No,5,18,0,3,1,3
1097,226,S,4000.0,SLR226D,4000,Carplate,3,SLR,D,7,0,1,No,17,18,0,3,1,3
1098,228,S,6562.666666666667,SJL228D,8888,CarPlateMart,3,SJL,D,7,0,1,Yes,17,18,0,8,3,3
1099,228,S,6562.666666666667,SKC228P,6000,Carplate,3,SKC,P,7,0,1,Yes,9,18,0,5,2,3
1100,228,S,6562.666666666667,SML228T,4800,SGCarMart,3,SML,T,7,0,1,Yes,6,18,0,4,2,3
1101,232,S,5830.4,SLU232U,9888,Carplate,3,SLU,U,7,0,0,No,5,18,0,9,3,3
1102,232,S,5830.4,SLD232J,6888,CarPlateMart,3,SLD,J,7,0,0,No,13,18,0,6,2,3
1103,232,S,5830.4,SKE232R,5688,Carplate,3,SKE,R,7,0,0,No,8,18,0,5,2,3
1104,232,S,5830.4,SKP232H,3888,Carplate,3,SKP,H,7,0,0,No,14,18,0,3,1,3
1105,232,S,5830.4,SLV232P,2800,CarPlateMart,3,SLV,P,7,0,0,No,9,18,0,2,1,3
1106,233,S,6000.0,SJU233R,6000,CarPlateMart,3,SJU,R,7,0,1,No,8,18,0,5,2,3
1107,234,S,9000.0,SDS234U,10000,Carplate,3,SDS,U,7,0,0,No,5,18,0,9,3,3
1108,234,S,9000.0,SDS234U,8000,CarPlateMart,3,SDS,U,7,0,0,No,5,18,0,7,3,3
1109,237,S,3888.0,SNE237S,3888,CarPlateMart,3,SNE,S,7,0,0,No,7,18,0,3,1,3
1110,238,E,38000.0,EM238D,38000,CarPlateMart,3,EM,D,6,0,0,Yes,17,4,1,16,8,3
1111,238,S,4388.0,SKE238A,5888,Carplate,3,SKE,A,7,0,0,Yes,1,18,0,5,2,3
1112,238,S,4388.0,SMS238C,2888,CarPlateMart,3,SMS,C,7,0,0,Yes,18,18,0,2,1,3
1113,242,S,3888.0,SKQ242Z,3888,Carplate,3,SKQ,Z,7,0,0,No,2,18,0,3,1,3
1114,246,A,6000.0,AZ246J,6000,Carplate,3,AZ,J,6,0,0,No,13,0,0,5,2,3
1115,246,E,23344.0,EZ246L,24888,Carplate,3,EZ,L,6,0,0,No,11,4,1,15,6,3
1116,246,E,23344.0,EZ246L,21800,SGCarMart,3,EZ,L,6,0,0,No,11,4,1,15,6,3
1117,247,A,5000.0,AU247H,5000,Carplate,3,AU,H,6,0,0,No,14,0,0,4,2,3
1118,250,S,7296.0,SFT250T,10000,CarPlateMart,3,SFT,T,7,0,0,No,6,18,0,9,3,3
1119,250,S,7296.0,SKF250H,8888,CarPlateMart,3,SKF,H,7,0,0,No,14,18,0,8,3,3
1120,250,S,7296.0,SKH250Y,3000,Carplate,3,SKH,Y,7,0,0,No,3,18,0,2,1,3
1121,252,S,2888.0,SFH252B,2888,Carplate,3,SFH,B,7,0,0,No,19,18,0,2,1,3
1122,253,S,3888.0,SLR253A,3888,Carplate,3,SLR,A,7,0,0,No,1,18,0,3,1,3
1123,255,S,3277.5,SJU255C,4000,Carplate,3,SJU,C,7,0,1,No,18,18,0,3,1,3
1124,255,S,3277.5,SJW255S,2555,Carplate,3,SJW,S,7,0,1,No,7,18,0,2,1,3
1125,262,S,4000.0,SCM262G,4000,Carplate,3,SCM,G,7,0,0,No,15,18,0,3,1,4
1126,268,S,3862.0,SLV268L,4888,CarPlateMart,3,SLV,L,7,0,0,Yes,11,18,0,4,2,4
1127,268,S,3862.0,SMQ268B,3880,Carplate,3,SMQ,B,7,0,0,Yes,19,18,0,3,1,4
1128,268,S,3862.0,SMQ268B,3880,CarPlateMart,3,SMQ,B,7,0,0,Yes,19,18,0,3,1,4
1129,268,S,3862.0,SKZ268C,2800,CarPlateMart,3,SKZ,C,7,0,0,Yes,18,18,0,2,1,4
1130,273,S,6000.0,SBT273A,6000,Carplate,3,SBT,A,7,0,0,No,1,18,0,5,2,4
1131,282,E,50000.0,EB282H,50000,Carplate,3,EB,H,6,0,0,Yes,14,4,1,17,9,4
1132,282,S,3800.0,SMQ282J,3800,CarPlateMart,3,SMQ,J,7,0,0,Yes,13,18,0,3,1,4
1133,288,E,58288.0,EQ288M,58288,Carplate,3,EQ,M,6,0,1,Yes,10,4,1,18,10,4
1134,288,S,8044.0,SBL288A,28800,Carplate,3,SBL,A,7,0,1,Yes,1,18,0,15,7,4
1135,288,S,8044.0,SKA288B,4000,CarPlateMart,3,SKA,B,7,0,1,Yes,19,18,0,3,1,4
1136,288,S,8044.0,SKQ288S,3888,Carplate,3,SKQ,S,7,0,1,Yes,7,18,0,3,1,4
1137,288,S,8044.0,SJF288L,3888,Carplate,3,SJF,L,7,0,1,Yes,11,18,0,3,1,4
1138,288,S,8044.0,SKA288B,3888,Carplate,3,SKA,B,7,0,1,Yes,19,18,0,3,1,4
1139,288,S,8044.0,SJF288L,3800,CarPlateMart,3,SJF,L,7,0,1,Yes,11,18,0,3,1,4
1140,292,S,5888.0,SLP292Y,5888,Carplate,3,SLP,Y,7,0,0,No,3,18,0,5,2,4
1141,298,S,3300.0,SFK298D,3300,CarPlateMart,3,SFK,D,7,0,0,Yes,17,18,0,3,1,4
1142,300,E,201944.0,EV300J,300000,Carplate,3,EV,J,6,0,1,No,13,4,1,24,21,4
1143,300,E,201944.0,EK300S,103888,Carplate,3,EK,S,6,0,1,No,7,4,1,23,14,4
1144,300,S,4575.2,SMY300Z,5800,SGCarMart,3,SMY,Z,7,0,1,No,2,18,0,5,2,4
1145,300,S,4575.2,SKQ300P,4500,CarPlateMart,3,SKQ,P,7,0,1,No,9,18,0,4,2,4
1146,300,S,4575.2,SFK300Y,4500,CarPlateMart,3,SFK,Y,7,0,1,No,3,18,0,4,2,4
1147,300,S,4575.2,SNE300S,4188,SGCarMart,3,SNE,S,7,0,1,No,7,18,0,4,1,4
1148,300,S,4575.2,SJD300U,3888,Carplate,3,SJD,U,7,0,1,No,5,18,0,3,1,4
1149,301,S,3094.0,SCA301R,4300,CarPlateMart,3,SCA,R,7,0,0,No,8,18,0,4,1,4
1150,301,S,3094.0,SLJ301L,1888,Carplate,3,SLJ,L,7,0,0,No,11,18,0,1,1,4
1151,303,S,7959.8,SMX303X,12000,CarPlateMart,3,SMX,X,7,0,0,No,4,18,0,10,4,4
1152,303,S,7959.8,SMX303X,11999,Carplate,3,SMX,X,7,0,0,No,4,18,0,10,4,4
1153,303,S,7959.8,SJV303S,5800,CarPlateMart,3,SJV,S,7,0,0,No,7,18,0,5,2,4
1154,303,S,7959.8,SNF303D,5000,Carplate,3,SNF,D,7,0,0,No,17,18,0,4,2,4
1155,303,S,7959.8,SNF303D,5000,CarPlateMart,3,SNF,D,7,0,0,No,17,18,0,4,2,4
1156,311,S,1999.0,SLQ311X,1999,Carplate,3,SLQ,X,7,0,1,No,4,18,0,1,1,4
1157,314,S,2500.0,SJF314U,2500,CarPlateMart,3,SJF,U,7,0,0,No,5,18,0,2,1,4
1158,316,S,2402.6666666666665,SJR316B,3160,Carplate,3,SJR,B,7,0,0,No,19,18,0,3,1,4
1159,316,S,2402.6666666666665,SJR316V,3160,CarPlateMart,3,SJR,V,7,0,0,No,,18,0,3,1,4
1160,316,S,2402.6666666666665,SFF316L,888,SGCarMart,3,SFF,L,7,0,0,No,11,18,0,0,1,4
1161,317,S,5000.0,SDU317D,5000,Carplate,3,SDU,D,7,0,0,No,17,18,0,4,2,4
1162,318,S,5000.0,SKH318L,5000,CarPlateMart,3,SKH,L,7,0,0,Yes,11,18,0,4,2,4
1163,320,S,9500.0,SLP320A,9500,Carplate,3,SLP,A,7,0,0,No,1,18,0,9,3,4
1164,321,S,3888.0,SLD321K,3888,Carplate,3,SLD,K,7,0,0,No,12,18,0,3,1,4
1165,323,S,3238.0,SLS323B,3238,CarPlateMart,3,SLS,B,7,0,0,No,19,18,0,3,1,4
1166,328,S,6944.0,SCP328K,8000,CarPlateMart,3,SCP,K,7,0,0,Yes,12,18,0,7,3,4
1167,328,S,6944.0,SNF328H,5888,SGCarMart,3,SNF,H,7,0,0,Yes,14,18,0,5,2,4
1168,330,S,5800.0,SLS330E,5800,CarPlateMart,3,SLS,E,7,0,1,No,16,18,0,5,2,4
1169,330,S,5800.0,SLA330A,5800,CarPlateMart,3,SLA,A,7,0,1,No,1,18,0,5,2,4
1170,333,F,12000.0,FA333M,12000,Carplate,3,FA,M,6,1,1,No,10,5,0,10,4,4
1171,333,S,39397.545454545456,SY333H,138000,CarPlateMart,3,SY,H,6,1,1,No,14,18,0,23,16,4
1172,333,S,39397.545454545456,SY333H,150000,SGCarMart,3,SY,H,6,1,1,No,14,18,0,23,16,4
1173,333,S,39397.545454545456,SME333J,23333,Carplate,3,SME,J,7,1,1,No,13,18,0,15,6,4
1174,333,S,39397.545454545456,SNB333M,18888,Carplate,3,SNB,M,7,1,1,No,10,18,0,14,5,4
1175,333,S,39397.545454545456,SDA333L,18800,CarPlateMart,3,SDA,L,7,1,1,No,11,18,0,14,5,4
1176,333,S,39397.545454545456,SBD333U,16888,Carplate,3,SBD,U,7,1,1,No,5,18,0,13,5,4
1177,333,S,39397.545454545456,SNE333Y,15000,SGCarMart,3,SNE,Y,7,1,1,No,3,18,0,12,4,4
1178,333,S,39397.545454545456,SMX333J,13888,Carplate,3,SMX,J,7,1,1,No,13,18,0,11,4,4
1179,333,S,39397.545454545456,SNC333H,13800,CarPlateMart,3,SNC,H,7,1,1,No,14,18,0,11,4,4
1180,333,S,39397.545454545456,SNF333S,12888,SGCarMart,3,SNF,S,7,1,1,No,7,18,0,11,4,4
1181,333,S,39397.545454545456,SGK333Z,11888,Carplate,3,SGK,Z,7,1,1,No,2,18,0,10,4,4
1182,335,S,4444.0,SLW335X,5888,Carplate,3,SLW,X,7,0,1,No,4,18,0,5,2,4
1183,335,S,4444.0,SLW335X,3000,CarPlateMart,3,SLW,X,7,0,1,No,4,18,0,2,1,4
1184,336,S,7168.0,SDD336M,8000,Carplate,3,SDD,M,7,0,1,No,10,18,0,7,3,4
1185,336,S,7168.0,SKC336K,6336,Carplate,3,SKC,K,7,0,1,No,12,18,0,6,2,4
1186,337,S,8000.0,SKW337C,8000,Carplate,3,SKW,C,7,0,1,No,18,18,0,7,3,4
1187,338,S,6875.333333333333,SJU338Y,7888,Carplate,3,SJU,Y,7,0,1,Yes,3,18,0,7,3,4
1188,338,S,6875.333333333333,SMQ338H,6400,SGCarMart,3,SMQ,H,7,0,1,Yes,14,18,0,6,2,4
1189,338,S,6875.333333333333,SKG338J,6338,CarPlateMart,3,SKG,J,7,0,1,Yes,13,18,0,6,2,4
1190,339,E,32888.0,EH339Y,32888,CarPlateMart,3,EH,Y,6,0,1,No,3,4,1,16,7,4
1191,339,S,4249.75,SCQ339Z,5000,Carplate,3,SCQ,Z,7,0,1,No,2,18,0,4,2,4
1192,339,S,4249.75,SGW339U,4800,CarPlateMart,3,SGW,U,7,0,1,No,5,18,0,4,2,4
1193,339,S,4249.75,SGW339U,3800,Carplate,3,SGW,U,7,0,1,No,5,18,0,3,1,4
1194,339,S,4249.75,SML339G,3399,Carplate,3,SML,G,7,0,1,No,15,18,0,3,1,4
1195,344,S,1400.0,SMT344Z,1400,Carplate,3,SMT,Z,7,0,1,No,2,18,0,1,1,4
1196,345,S,65166.666666666664,SS345E,188000,SGCarMart,3,SS,E,6,0,0,No,16,18,0,23,18,4
1197,345,S,65166.666666666664,SJQ345Y,5000,CarPlateMart,3,SJQ,Y,7,0,0,No,3,18,0,4,2,4
1198,345,S,65166.666666666664,SMW345E,2500,Carplate,3,SMW,E,7,0,0,No,16,18,0,2,1,4
1199,348,S,5888.0,SNF348A,5888,SGCarMart,3,SNF,A,7,0,0,Yes,1,18,0,5,2,4
1200,353,S,3500.0,SMG353R,3500,CarPlateMart,3,SMG,R,7,0,0,No,8,18,0,3,1,4
1201,355,S,3000.0,SLT355D,3000,CarPlateMart,3,SLT,D,7,0,1,No,17,18,0,2,1,4
1202,357,S,3000.0,SKQ357B,3000,Carplate,3,SKQ,B,7,0,0,No,19,18,0,2,1,4
1203,360,S,8388.0,SMU360X,10888,Carplate,3,SMU,X,7,0,0,No,4,18,0,10,3,4
1204,360,S,8388.0,SNF360M,5888,SGCarMart,3,SNF,M,7,0,0,No,10,18,0,5,2,4
1205,362,S,2888.0,SJK362D,2888,Carplate,3,SJK,D,7,0,0,No,17,18,0,2,1,4
1206,363,S,4800.0,SMR363D,4800,CarPlateMart,3,SMR,D,7,0,0,No,17,18,0,4,2,4
1207,367,S,3888.0,SMR367T,3888,Carplate,3,SMR,T,7,0,0,No,6,18,0,3,1,5
1208,368,S,3844.0,SGN368H,5000,CarPlateMart,3,SGN,H,7,0,0,Yes,14,18,0,4,2,5
1209,368,S,3844.0,SNA368T,2688,Carplate,3,SNA,T,7,0,0,Yes,6,18,0,2,1,5
1210,369,S,8639.8,SMJ369E,12369,Carplate,3,SMJ,E,7,0,0,No,16,18,0,11,4,5
1211,369,S,8639.8,SGN369E,8888,Carplate,3,SGN,E,7,0,0,No,16,18,0,8,3,5
1212,369,S,8639.8,SMQ369T,7888,Carplate,3,SMQ,T,7,0,0,No,6,18,0,7,3,5
1213,369,S,8639.8,SMW369L,7388,Carplate,3,SMW,L,7,0,0,No,11,18,0,7,2,5
1214,369,S,8639.8,SGA369Z,6666,Carplate,3,SGA,Z,7,0,0,No,2,18,0,6,2,5
1215,377,S,2377.0,SMW377M,2377,CarPlateMart,3,SMW,M,7,0,1,No,10,18,0,2,1,5
1216,378,E,22000.0,EW378E,22000,Carplate,3,EW,E,6,0,0,Yes,16,4,1,15,6,5
1217,379,E,17888.0,EV379H,18888,Carplate,3,EV,H,6,0,0,No,14,4,1,14,5,5
1218,379,E,17888.0,EV379H,16888,SGCarMart,3,EV,H,6,0,0,No,14,4,1,13,5,5
1219,380,S,5000.0,SJW380M,5000,CarPlateMart,3,SJW,M,7,0,0,Yes,10,18,0,4,2,5
1220,388,S,5092.0,SGJ388X,6888,Carplate,3,SGJ,X,7,0,1,Yes,4,18,0,6,2,5
1221,388,S,5092.0,SNC388A,6888,CarPlateMart,3,SNC,A,7,0,1,Yes,1,18,0,6,2,5
1222,388,S,5092.0,SND388U,4800,SGCarMart,3,SND,U,7,0,1,Yes,5,18,0,4,2,5
1223,388,S,5092.0,SMK388U,4500,Carplate,3,SMK,U,7,0,1,Yes,5,18,0,4,2,5
1224,388,S,5092.0,SMV388L,3888,CarPlateMart,3,SMV,L,7,0,1,Yes,11,18,0,3,1,5
1225,388,S,5092.0,SGJ388X,3588,CarPlateMart,3,SGJ,X,7,0,1,Yes,4,18,0,3,1,5
1226,393,S,10000.0,SDZ393G,10000,Carplate,3,SDZ,G,7,0,0,No,15,18,0,9,3,5
1227,396,E,55000.0,EQ396J,55000,Carplate,3,EQ,J,6,0,0,No,13,4,1,18,10,5
1228,396,S,5400.0,SJR396U,8000,CarPlateMart,3,SJR,U,7,0,0,No,5,18,0,7,3,5
1229,396,S,5400.0,SJX396M,2800,CarPlateMart,3,SJX,M,7,0,0,No,10,18,0,2,1,5
1230,399,S,3529.1666666666665,SLV399S,5000,Carplate,3,SLV,S,7,0,1,No,7,18,0,4,2,5
